round,algorithm,upgrade_name,node_id,role,rpc_url,receipt_block,completion_block,submit_to_receipt_ms,receipt_to_complete_ms,submit_to_complete_ms,validation_call_ms,decoded_result,expected_result,completed,timed_out,error
5,Dh2048Secret,Dh2048SecretLatency001,node2,observer,http://127.0.0.1:8762,35,35,8688.324751,39.247220,8727.571971,36.101479,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000,true,false,
5,Dh2048Secret,Dh2048SecretLatency001,node3,observer,http://127.0.0.1:8763,35,35,8512.949137,42.658193,8555.607330,34.420546,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000,true,false,
5,Dh2048Secret,Dh2048SecretLatency001,node4,observer,http://127.0.0.1:8764,35,35,8750.978661,66.809610,8817.788271,47.078437,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000,true,false,
5,Dh2048Secret,Dh2048SecretLatency001,node5,observer,http://127.0.0.1:8765,35,35,8802.562097,47.249218,8849.811315,40.038149,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000,true,false,
5,Dh2048Secret,Dh2048SecretLatency001,node6,observer,http://127.0.0.1:8766,35,35,8460.658975,74.392638,8535.051613,69.215077,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000,true,false,
5,Dh2048Secret,Dh2048SecretLatency001,node7,observer,http://127.0.0.1:8767,35,35,8994.148937,31.090930,9025.239867,26.765822,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000,true,false,
5,Dh2048Secret,Dh2048SecretLatency001,node8,observer,http://127.0.0.1:8768,35,35,8804.234335,59.204415,8863.438750,44.114327,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000,true,false,
5,Dh2048Secret,Dh2048SecretLatency001,node9,observer,http://127.0.0.1:8769,35,35,9005.586008,27.470133,9033.056141,20.525302,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000,true,false,
5,Dh2048Secret,Dh2048SecretLatency001,node10,observer,http://127.0.0.1:8770,35,35,9025.859855,20.253031,9046.112886,17.143763,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000,0x00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000,true,false,
6,PedersenCommit,PedersenCommitLatency001,node1,signer,http://127.0.0.1:8761,37,37,5293.579596,113.247977,5406.827573,88.767701,0x17cf9556653c689142d16df9bb4ccbd947bb4a4f410750122ca94ca7f72c65f5b24331ee7a752b0df7d469b66eb0f40b8eced71e800dc4f06c86916a5236251972ea1a28651a3cb93938ea141b36de7ebf1704b21fd219f80bcd6961ccff9ab500ce871b26e5470954efc35012f44b2106fe9c30643bc16ca52a58dba42b5949c953c7998e0ee065ca648a179cec9854489eed2082a6c38e160aaf818918d0092e2a6af7284059579f1c31e402b0122ad30f28433b0e278849425289d67066684dc3d068ead8fd0b40040285dc58c50b8f7f67d5c2ec303fcf77fd7055a59e699f7fc2ec35c433a281b85e9daf5222cfef084f566abd8690c5d97b726dadeefc,0x17cf9556653c689142d16df9bb4ccbd947bb4a4f410750122ca94ca7f72c65f5b24331ee7a752b0df7d469b66eb0f40b8eced71e800dc4f06c86916a5236251972ea1a28651a3cb93938ea141b36de7ebf1704b21fd219f80bcd6961ccff9ab500ce871b26e5470954efc35012f44b2106fe9c30643bc16ca52a58dba42b5949c953c7998e0ee065ca648a179cec9854489eed2082a6c38e160aaf818918d0092e2a6af7284059579f1c31e402b0122ad30f28433b0e278849425289d67066684dc3d068ead8fd0b40040285dc58c50b8f7f67d5c2ec303fcf77fd7055a59e699f7fc2ec35c433a281b85e9daf5222cfef084f566abd8690c5d97b726dadeefc,true,false,
6,PedersenCommit,PedersenCommitLatency001,node2,observer,http://127.0.0.1:8762,37,37,8851.462439,42.120995,8893.583434,33.027706,0x17cf9556653c689142d16df9bb4ccbd947bb4a4f410750122ca94ca7f72c65f5b24331ee7a752b0df7d469b66eb0f40b8eced71e800dc4f06c86916a5236251972ea1a28651a3cb93938ea141b36de7ebf1704b21fd219f80bcd6961ccff9ab500ce871b26e5470954efc35012f44b2106fe9c30643bc16ca52a58dba42b5949c953c7998e0ee065ca648a179cec9854489eed2082a6c38e160aaf818918d0092e2a6af7284059579f1c31e402b0122ad30f28433b0e278849425289d67066684dc3d068ead8fd0b40040285dc58c50b8f7f67d5c2ec303fcf77fd7055a59e699f7fc2ec35c433a281b85e9daf5222cfef084f566abd8690c5d97b726dadeefc,0x17cf9556653c689142d16df9bb4ccbd947bb4a4f410750122ca94ca7f72c65f5b24331ee7a752b0df7d469b66eb0f40b8eced71e800dc4f06c86916a5236251972ea1a28651a3cb93938ea141b36de7ebf1704b21fd219f80bcd6961ccff9ab500ce871b26e5470954efc35012f44b2106fe9c30643bc16ca52a58dba42b5949c953c7998e0ee065ca648a179cec9854489eed2082a6c38e160aaf818918d0092e2a6af7284059579f1c31e402b0122ad30f28433b0e278849425289d67066684dc3d068ead8fd0b40040285dc58c50b8f7f67d5c2ec303fcf77fd7055a59e699f7fc2ec35c433a281b85e9daf5222cfef084f566abd8690c5d97b726dadeefc,true,false,
6,PedersenCommit,PedersenCommitLatency001,node3,observer,http://127.0.0.1:8763,37,37,8754.364040,56.213322,8810.577362,47.326463,0x17cf9556653c689142d16df9bb4ccbd947bb4a4f410750122ca94ca7f72c65f5b24331ee7a752b0df7d469b66eb0f40b8eced71e800dc4f06c86916a5236251972ea1a28651a3cb93938ea141b36de7ebf1704b21fd219f80bcd6961ccff9ab500ce871b26e5470954efc35012f44b2106fe9c30643bc16ca52a58dba42b5949c953c7998e0ee065ca648a179cec9854489eed2082a6c38e160aaf818918d0092e2a6af7284059579f1c31e402b0122ad30f28433b0e278849425289d67066684dc3d068ead8fd0b40040285dc58c50b8f7f67d5c2ec303fcf77fd7055a59e699f7fc2ec35c433a281b85e9daf5222cfef084f566abd8690c5d97b726dadeefc,0x17cf9556653c689142d16df9bb4ccbd947bb4a4f410750122ca94ca7f72c65f5b24331ee7a752b0df7d469b66eb0f40b8eced71e800dc4f06c86916a5236251972ea1a28651a3cb93938ea141b36de7ebf1704b21fd219f80bcd6961ccff9ab500ce871b26e5470954efc35012f44b2106fe9c30643bc16ca52a58dba42b5949c953c7998e0ee065ca648a179cec9854489eed2082a6c38e160aaf818918d0092e2a6af7284059579f1c31e402b0122ad30f28433b0e278849425289d67066684dc3d068ead8fd0b40040285dc58c50b8f7f67d5c2ec303fcf77fd7055a59e699f7fc2ec35c433a281b85e9daf5222cfef084f566abd8690c5d97b726dadeefc,true,false,
6,PedersenCommit,PedersenCommitLatency001,node4,observer,http://127.0.0.1:8764,37,37,8840.520741,39.233474,8879.754215,33.713109,0x17cf9556653c689142d16df9bb4ccbd947bb4a4f410750122ca94ca7f72c65f5b24331ee7a752b0df7d469b66eb0f40b8eced71e800dc4f06c86916a5236251972ea1a28651a3cb93938ea141b36de7ebf1704b21fd219f80bcd6961ccff9ab500ce871b26e5470954efc35012f44b2106fe9c30643bc16ca52a58dba42b5949c953c7998e0ee065ca648a179cec9854489eed2082a6c38e160aaf818918d0092e2a6af7284059579f1c31e402b0122ad30f28433b0e278849425289d67066684dc3d068ead8fd0b40040285dc58c50b8f7f67d5c2ec303fcf77fd7055a59e699f7fc2ec35c433a281b85e9daf5222cfef084f566abd8690c5d97b726dadeefc,0x17cf9556653c689142d16df9bb4ccbd947bb4a4f410750122ca94ca7f72c65f5b24331ee7a752b0df7d469b66eb0f40b8eced71e800dc4f06c86916a5236251972ea1a28651a3cb93938ea141b36de7ebf1704b21fd219f80bcd6961ccff9ab500ce871b26e5470954efc35012f44b2106fe9c30643bc16ca52a58dba42b5949c953c7998e0ee065ca648a179cec9854489eed2082a6c38e160aaf818918d0092e2a6af7284059579f1c31e402b0122ad30f28433b0e278849425289d67066684dc3d068ead8fd0b40040285dc58c50b8f7f67d5c2ec303fcf77fd7055a59e699f7fc2ec35c433a281b85e9daf5222cfef084f566abd8690c5d97b726dadeefc,true,false,
6,PedersenCommit,PedersenCommitLatency001,node5,observer,http://127.0.0.1:8765,37,37,9146.375154,36.714048,9183.089202,29.816305,0x17cf9556653c689142d16df9bb4ccbd947bb4a4f410750122ca94ca7f72c65f5b24331ee7a752b0df7d469b66eb0f40b8eced71e800dc4f06c86916a5236251972ea1a28651a3cb93938ea141b36de7ebf1704b21fd219f80bcd6961ccff9ab500ce871b26e5470954efc35012f44b2106fe9c30643bc16ca52a58dba42b5949c953c7998e0ee065ca648a179cec9854489eed2082a6c38e160aaf818918d0092e2a6af7284059579f1c31e402b0122ad30f28433b0e278849425289d67066684dc3d068ead8fd0b40040285dc58c50b8f7f67d5c2ec303fcf77fd7055a59e699f7fc2ec35c433a281b85e9daf5222cfef084f566abd8690c5d97b726dadeefc,0x17cf9556653c689142d16df9bb4ccbd947bb4a4f410750122ca94ca7f72c65f5b24331ee7a752b0df7d469b66eb0f40b8eced71e800dc4f06c86916a5236251972ea1a28651a3cb93938ea141b36de7ebf1704b21fd219f80bcd6961ccff9ab500ce871b26e5470954efc35012f44b2106fe9c30643bc16ca52a58dba42b5949c953c7998e0ee065ca648a179cec9854489eed2082a6c38e160aaf818918d0092e2a6af7284059579f1c31e402b0122ad30f28433b0e278849425289d67066684dc3d068ead8fd0b40040285dc58c50b8f7f67d5c2ec303fcf77fd7055a59e699f7fc2ec35c433a281b85e9daf5222cfef084f566abd8690c5d97b726dadeefc,true,false,
